Data da Compra;Quantidade (kg);Nome do Material;Preço Total (R$);Margem de Lucro (%);Valor de Revenda (R$)
2023-10-13;6.95;PP CRISTAL;26.41;0.4;36.93
2023-10-13;22.01;chumbo;220.1;0.36;299.58
2023-10-13;39.92;PET PEAD;130.94;0.41;184.57
2023-10-13;13.44;alto impacto;18.82;0.42;26.67
2023-10-13;6.47;papelão;6.99;0.41;9.82
2023-10-13;32.9;alto impacto;44.41;0.44;63.87
2023-10-14;17.62;PP COLORIDO;36.3;0.36;49.21
2023-10-14;1.02;ferro;1.67;0.4;2.33
2023-10-14;10.42;óleo;28.97;0.39;40.21
2023-10-14;44.46;chumbo;464.16;0.3;603.71
2023-10-15;12.06;bloco;128.32;0.42;182.7
2023-10-15;46.89;cobre;2790.42;0.36;3799.96
2023-10-15;37.95;cobre;2214.38;0.31;2904.77
2023-10-15;40.11;aluminio;375.83;0.44;540.74
2023-10-15;3.36;aluminio;32.32;0.37;44.13
2023-10-15;17.18;PET PEAD;56.01;0.43;80.37
2023-10-15;17.79;óleo;48.39;0.45;69.97
2023-10-15;38.2;PVC vidro;4051.11;0.42;5743.68
2023-10-15;30.0;placa eletronica;1621.5;0.37;2228.04
2023-10-15;16.8;arquivo;18.31;0.4;25.61
2023-10-15;24.3;PP PRETO;42.28;0.41;59.65
2023-10-15;18.69;papelão;20.93;0.4;29.4
2023-10-15;27.34;latinha;313.04;0.42;444.78
2023-10-15;7.27;chumbo;73.86;0.43;105.35
2023-10-15;46.11;vidro;64.55;0.31;84.45
2023-10-15;45.62;PVC vidro;5072.94;0.38;6999.56
2023-10-15;15.64;PP PRETO;28.15;0.44;40.46
2023-10-15;8.75;chumbo;85.57;0.33;113.97
2023-10-16;35.52;óleo;98.75;0.33;131.23
2023-10-17;43.05;placa eletronica;2309.63;0.43;3310.58
2023-10-17;48.14;arquivo;51.51;0.4;72.05
2023-10-17;43.29;vidro;59.31;0.36;80.83
2023-10-18;3.0;vidro;4.11;0.43;5.86
2023-10-18;11.95;PVC vidro;1288.45;0.31;1688.37
2023-10-18;39.02;óleo;104.96;0.43;149.79
2023-10-18;17.71;placa eletronica;925.88;0.44;1329.3
2023-10-18;40.61;alto impacto;56.45;0.41;79.84
2023-10-18;42.92;ferro;66.96;0.39;93.08
2023-10-18;10.35;ferro;16.97;0.45;24.57
2023-10-18;43.78;bateria;298.14;0.38;411.77
2023-10-18;45.26;PVC vidro;4941.49;0.4;6915.7
2023-10-18;37.81;óleo;101.71;0.42;144.7
2023-10-18;18.85;bateria;127.8;0.39;177.69
2023-10-18;34.36;chumbo;353.22;0.34;473.3
2023-10-18;47.53;bloco;521.4;0.37;712.6
2023-10-18;36.71;vidro;49.19;0.39;68.43
2023-10-18;18.36;aço;130.91;0.36;178.24
2023-10-18;24.46;PP CRISTAL;92.95;0.38;128.28
2023-10-18;24.6;arquivo;26.81;0.33;35.71
2023-10-18;11.69;alto impacto;15.66;0.33;20.78
2023-10-18;36.19;aluminio;348.51;0.34;466.96
2023-10-18;49.04;cobre;2907.58;0.34;3902.47
2023-10-18;27.33;PET PEAD;93.2;0.35;126.15
2023-10-18;18.95;PP BRANCO;57.99;0.31;76.15
2023-10-18;16.91;latinha;192.6;0.4;269.06
2023-10-18;40.16;PP PRETO;69.88;0.35;94.4
2023-10-18;13.1;PET PEAD;44.15;0.38;60.75
2023-10-18;8.65;papelão;9.0;0.37;12.33
2023-10-18;24.49;PVC vidro;2651.29;0.3;3455.69
2023-10-18;24.8;cobre;1429.22;0.36;1939.65
2023-10-19;17.38;PET PEAD;60.13;0.38;83.18
2023-10-19;34.09;latinha;384.88;0.33;513.35
2023-10-20;42.72;PP COLORIDO;86.72;0.44;125.3
2023-10-20;30.45;placa eletronica;1696.67;0.36;2313.03
2023-10-20;4.67;vidro;6.21;0.33;8.28
2023-10-20;40.61;aço;294.02;0.38;404.82
2023-10-20;34.19;cobre;2076.36;0.37;2837.04
2023-10-20;47.03;aço;354.61;0.35;478.48
2023-10-20;8.27;papelão;8.6;0.41;12.11
2023-10-20;8.64;papelão;9.68;0.42;13.77
2023-10-20;5.15;PP BRANCO;15.09;0.39;21.01
2023-10-20;24.23;cobre;1394.44;0.35;1880.89
2023-10-20;36.54;PP CRISTAL;138.12;0.33;183.7
2023-10-20;33.6;latinha;380.35;0.44;548.55
2023-10-20;1.11;PP CRISTAL;4.31;0.35;5.84
2023-10-20;47.36;PET PEAD;156.76;0.4;220.03
2023-10-20;36.6;PVC vidro;3913.64;0.41;5533.44
2023-10-20;39.22;PP CRISTAL;148.64;0.4;207.72
2023-10-20;12.69;bateria;86.93;0.4;121.4
2023-10-20;28.98;ferro;46.66;0.38;64.52
2023-10-21;44.0;bateria;289.08;0.31;378.71
2023-10-21;34.99;PP BRANCO;105.32;0.36;142.89
2023-10-21;9.94;bateria;68.98;0.32;91.01
2023-10-21;46.16;arquivo;48.47;0.43;69.18
2023-10-21;44.42;aço;327.82;0.33;437.06
2023-10-22;35.91;aluminio;343.3;0.37;470.99
2023-10-22;29.25;PP BRANCO;86.58;0.33;115.26
2023-10-22;30.76;chumbo;300.22;0.43;428.4
2023-10-22;5.65;aço;41.41;0.35;55.75
2023-10-22;26.51;PVC vidro;2876.6;0.32;3798.75
2023-10-22;10.44;papelão;11.69;0.42;16.65
2023-10-22;46.77;bateria;306.34;0.43;438.04
2023-10-22;3.45;PP BRANCO;10.7;0.37;14.66
2023-10-22;15.97;vidro;21.56;0.37;29.59
2023-10-22;27.06;PP BRANCO;84.7;0.35;114.16
2023-10-22;35.59;PET PEAD;117.8;0.37;161.2
2023-10-22;6.89;placa eletronica;366.82;0.42;522.27
2023-10-22;44.64;aluminio;422.29;0.36;573.86
2023-10-23;2.38;chumbo;23.85;0.31;31.36
2023-10-23;42.71;PP BRANCO;132.4;0.38;182.62
2023-10-23;8.48;PVC vidro;940.52;0.35;1273.46
2023-10-23;15.77;papelão;16.4;0.34;21.89
2023-10-23;1.56;PET PEAD;5.24;0.38;7.21
2023-10-23;46.56;bloco;495.86;0.35;667.71
2023-10-23;15.49;arquivo;17.04;0.36;23.1
2023-10-23;34.64;arquivo;37.76;0.36;51.38
2023-10-23;25.29;chumbo;247.34;0.32;325.75
2023-10-23;31.41;bateria;207.62;0.32;273.43
2023-10-23;31.66;arquivo;35.14;0.4;49.28
2023-10-23;3.66;latinha;41.1;0.41;58.1
2023-10-23;42.22;PP CRISTAL;163.39;0.35;220.34
2023-10-23;42.52;PP COLORIDO;85.04;0.34;113.56
2023-10-23;30.88;vidro;41.69;0.38;57.4
2023-10-23;20.64;vidro;28.48;0.33;37.84
2023-10-23;16.27;placa eletronica;910.63;0.31;1195.03
2023-10-23;36.48;placa eletronica;2014.79;0.35;2721.27
2023-10-23;42.79;bateria;286.69;0.44;412.53
2023-10-23;46.97;PP COLORIDO;93.0;0.39;129.05
2023-10-23;30.1;PP PRETO;53.88;0.45;78.07
2023-10-23;0.47;óleo;1.26;0.38;1.74
2023-10-23;12.32;PP PRETO;20.82;0.4;29.21
2023-10-23;2.59;aço;19.35;0.35;26.12
2023-10-23;40.12;placa eletronica;2242.31;0.44;3226.33
2023-10-24;6.13;PP BRANCO;19.25;0.35;25.96
2023-10-24;21.77;alto impacto;29.82;0.34;39.86
2023-10-24;26.36;arquivo;29.0;0.44;41.81
2023-10-24;29.65;aço;218.22;0.33;291.18
2023-10-24;10.95;placa eletronica;580.46;0.32;764.93
2023-10-24;19.34;ferro;30.75;0.34;41.35
2023-10-24;49.52;PP COLORIDO;103.99;0.42;147.74
2023-10-24;9.11;aço;66.32;0.39;91.89
2023-10-24;48.32;aluminio;457.11;0.44;656.73
2023-10-24;20.3;PP COLORIDO;41.21;0.44;59.55
2023-10-24;13.62;óleo;37.45;0.31;49.13
2023-10-24;19.79;arquivo;21.57;0.33;28.62
2023-10-24;36.77;chumbo;366.96;0.32;485.54
2023-10-24;13.64;aço;101.21;0.43;145.2
2023-10-24;48.03;PP CRISTAL;191.64;0.31;250.33
2023-10-24;16.65;PP BRANCO;48.95;0.33;65.27
2023-10-24;19.89;PET PEAD;69.02;0.3;89.88
2023-10-24;14.19;PP CRISTAL;56.48;0.36;77.03
2023-10-24;30.42;PP COLORIDO;62.67;0.32;82.44
2023-10-24;9.49;chumbo;94.52;0.38;130.67
2023-10-24;45.7;PP COLORIDO;89.57;0.41;126.65
2023-10-24;29.21;bateria;195.71;0.41;276.29
2023-10-24;39.18;ferro;61.9;0.36;83.98
2023-10-24;38.5;vidro;50.82;0.31;66.46
2023-10-24;34.39;arquivo;36.11;0.45;52.18
2023-10-25;34.15;PP COLORIDO;70.69;0.38;97.85
2023-10-25;36.69;PVC vidro;4079.93;0.33;5434.4
2023-10-25;18.21;óleo;50.44;0.43;72.32
2023-10-25;34.75;PP COLORIDO;70.54;0.36;96.22
2023-10-25;29.87;chumbo;308.26;0.37;421.81
2023-10-25;5.04;placa eletronica;266.36;0.3;346.79
2023-10-25;18.72;PP CRISTAL;73.38;0.34;98.66
2023-10-25;29.75;arquivo;31.24;0.38;43.05
2023-10-26;8.02;PET PEAD;26.31;0.3;34.24
2023-10-26;18.07;PVC vidro;1911.63;0.36;2599.26
2023-10-26;15.91;papelão;17.5;0.38;24.23
2023-10-26;46.99;PP PRETO;84.58;0.4;118.83
2023-10-26;30.47;PP BRANCO;89.28;0.43;127.84
2023-10-26;10.02;PVC vidro;1090.88;0.39;1518.53
2023-10-26;34.95;aço;254.79;0.37;348.27
2023-10-26;24.58;PP PRETO;44.0;0.35;59.37
2023-10-26;38.63;alto impacto;53.31;0.34;71.59
2023-10-26;26.78;aluminio;250.13;0.33;332.48
2023-10-26;30.25;PP PRETO;52.63;0.43;75.32
2023-10-27;17.6;ferro;29.22;0.4;40.88
2023-10-27;44.14;PP COLORIDO;91.37;0.37;124.74
2023-10-27;48.37;PP CRISTAL;184.77;0.41;261.4
2023-10-27;14.21;aço;107.29;0.36;146.25
2023-10-27;31.62;PP CRISTAL;119.84;0.37;164.7
2023-10-27;10.75;óleo;29.88;0.35;40.26
2023-10-27;8.53;bloco;93.23;0.39;129.54
2023-10-27;21.64;aluminio;204.28;0.37;280.28
2023-10-27;43.78;bloco;471.51;0.39;654.86
2023-10-27;32.27;chumbo;321.73;0.43;459.91
2023-10-27;46.19;ferro;74.83;0.38;102.93
2023-10-27;20.31;alto impacto;28.23;0.38;39.04
2023-10-27;41.92;alto impacto;56.59;0.31;73.93
2023-10-27;49.64;alto impacto;69.0;0.37;94.22
2023-10-27;47.05;PET PEAD;154.79;0.33;205.51
2023-10-27;19.25;PP CRISTAL;74.5;0.32;98.54
2023-10-27;0.38;placa eletronica;19.88;0.36;26.98
2023-10-27;40.2;arquivo;44.22;0.4;61.8
2023-10-27;34.79;cobre;2068.27;0.38;2855.4
2023-10-27;9.34;papelão;10.27;0.34;13.72
2023-10-27;9.5;arquivo;10.17;0.31;13.32
2023-10-27;18.87;ferro;30.95;0.44;44.49
2023-10-27;11.96;PET PEAD;39.23;0.39;54.44
2023-10-27;2.15;placa eletronica;118.53;0.3;154.37
2023-10-27;4.8;PP BRANCO;14.5;0.44;20.86
2023-10-27;2.53;PVC vidro;276.12;0.34;370.52
2023-10-27;36.45;chumbo;363.41;0.44;521.57
2023-10-28;4.13;papelão;4.58;0.42;6.52
2023-10-28;2.73;PP COLORIDO;5.41;0.34;7.27
2023-10-28;29.32;bateria;190.87;0.38;262.71
2023-10-28;23.59;PET PEAD;77.61;0.38;107.14
2023-10-28;0.98;latinha;10.86;0.37;14.89
2023-10-28;43.72;PP COLORIDO;87.88;0.32;115.89
2023-10-28;46.7;aluminio;445.52;0.42;631.34
2023-10-28;49.18;PP COLORIDO;96.88;0.37;132.64
2023-10-28;12.93;latinha;145.2;0.41;204.38
2023-10-28;9.0;PP BRANCO;28.26;0.31;37.13
2023-10-28;35.19;aluminio;330.43;0.43;474.14
2023-10-28;2.76;óleo;7.23;0.36;9.8
2023-10-28;22.46;óleo;62.66;0.36;85.1
2023-10-29;4.73;PP PRETO;8.18;0.41;11.51
2023-10-29;12.82;PP CRISTAL;49.61;0.33;66.2
2023-10-29;6.26;ferro;10.27;0.41;14.45
2023-10-29;15.09;arquivo;16.75;0.42;23.73
2023-10-29;32.1;placa eletronica;1796.0;0.34;2399.98
2023-10-29;37.65;latinha;418.67;0.42;593.28
2023-10-29;24.37;bloco;250.52;0.39;347.25
2023-10-29;22.54;PP COLORIDO;46.43;0.4;65.19
2023-10-29;33.41;óleo;92.21;0.4;128.63
2023-10-29;27.3;PVC vidro;3018.83;0.36;4119.77
2023-10-29;0.44;latinha;4.81;0.45;6.95
2023-10-29;9.08;chumbo;94.8;0.39;131.56
2023-10-29;36.4;aluminio;342.89;0.43;491.72
2023-10-29;18.29;óleo;50.3;0.36;68.56
2023-10-29;15.91;PP COLORIDO;31.02;0.44;44.69
2023-10-29;0.71;aluminio;6.63;0.35;8.98
2023-10-29;28.05;ferro;44.88;0.4;62.99
2023-10-29;32.04;bloco;349.88;0.4;489.35
2023-10-29;35.37;placa eletronica;1926.6;0.41;2710.48
2023-10-29;18.69;PP PRETO;31.96;0.38;44.02
2023-10-29;1.14;PP COLORIDO;2.39;0.44;3.44
2023-10-29;13.46;bloco;142.0;0.4;198.11
2023-10-29;39.86;PP PRETO;70.95;0.4;99.57
2023-10-29;13.47;ferro;21.42;0.41;30.14
2023-10-30;24.77;bateria;166.45;0.32;219.31
2023-10-30;9.46;alto impacto;12.49;0.32;16.48
2023-10-30;28.38;vidro;38.03;0.42;53.85
2023-10-30;19.62;vidro;25.7;0.32;33.92
2023-10-30;49.78;PP BRANCO;148.84;0.31;194.34
2023-10-30;24.67;bloco;259.28;0.39;359.16
2023-10-30;47.77;PVC vidro;5205.02;0.35;7007.79
2023-10-30;21.28;vidro;29.15;0.36;39.59
2023-10-30;6.74;bloco;70.77;0.3;92.06
2023-10-30;16.14;aço;118.95;0.3;154.65
2023-10-30;41.88;cobre;2523.69;0.4;3521.8
2023-10-30;14.86;vidro;20.21;0.42;28.7
2023-10-30;43.49;bateria;298.78;0.38;413.78
2023-10-30;33.83;vidro;46.69;0.33;62.31
2023-10-30;23.35;vidro;31.99;0.38;44.03
2023-10-30;3.95;aluminio;37.72;0.4;52.96
2023-10-30;23.04;bloco;244.92;0.41;346.4
2023-10-30;14.14;óleo;38.6;0.44;55.74
2023-10-30;0.22;bateria;1.51;0.37;2.06
2023-10-30;44.3;PP BRANCO;130.24;0.4;181.85
2023-10-30;30.64;placa eletronica;1627.6;0.4;2274.3
2023-10-30;18.53;alto impacto;24.46;0.32;32.18
2023-10-30;32.12;PVC vidro;3464.14;0.43;4961.94
2023-10-30;38.73;vidro;53.83;0.37;73.67
2023-10-30;35.84;bateria;244.07;0.35;329.81
2023-10-30;38.69;bateria;260.0;0.36;353.31
2023-10-30;26.89;cobre;1608.56;0.34;2152.34
2023-10-30;35.97;PVC vidro;3776.85;0.42;5359.1
2023-10-31;11.95;aço;85.56;0.39;119.13
2023-10-31;38.33;PET PEAD;125.72;0.38;173.6
2023-10-31;28.28;aluminio;272.9;0.36;371.09
2023-10-31;21.14;bateria;146.08;0.42;208.06
2023-10-31;13.46;placa eletronica;717.01;0.32;949.57
2023-10-31;32.43;chumbo;317.81;0.37;435.7
2023-10-31;42.48;papelão;45.03;0.4;62.98
2023-11-01;10.83;cobre;640.81;0.34;859.36
2023-11-01;44.9;PP CRISTAL;178.25;0.37;244.8
2023-11-01;45.03;papelão;50.43;0.34;67.77
2023-11-01;23.17;chumbo;232.86;0.44;334.29
2023-11-01;26.73;óleo;73.24;0.43;104.68
2023-11-01;13.37;papelão;14.57;0.37;19.94
2023-11-01;11.78;arquivo;12.96;0.3;16.89
2023-11-01;20.77;placa eletronica;1091.26;0.3;1422.35
2023-11-01;29.56;placa eletronica;1626.98;0.43;2321.17
2023-11-01;43.98;alto impacto;57.61;0.36;78.5
2023-11-01;21.33;óleo;58.66;0.39;81.33
2023-11-01;49.38;PP CRISTAL;198.51;0.42;281.75
2023-11-01;32.22;PP CRISTAL;126.95;0.32;167.61
2023-11-01;25.46;PET PEAD;85.55;0.37;116.96
2023-11-01;25.28;cobre;1547.39;0.34;2076.82
2023-11-02;19.83;placa eletronica;1100.17;0.45;1594.48
2023-11-02;30.22;PVC vidro;3179.75;0.31;4169.89
2023-11-02;8.39;latinha;94.3;0.4;132.37
2023-11-02;11.41;aluminio;108.62;0.37;149.04
2023-11-02;39.47;PET PEAD;135.78;0.37;185.78
2023-11-02;22.15;cobre;1305.08;0.43;1864.71
2023-11-02;47.05;arquivo;48.93;0.36;66.73
2023-11-02;28.73;ferro;45.97;0.4;64.32
2023-11-02;49.47;PVC vidro;5335.83;0.45;7711.06
2023-11-02;26.57;alto impacto;36.67;0.36;49.93
2023-11-02;44.93;PP CRISTAL;174.78;0.35;235.86
2023-11-02;18.56;alto impacto;24.31;0.34;32.49
2023-11-02;27.23;ferro;42.48;0.39;59.24
2023-11-02;16.31;PVC vidro;1766.37;0.36;2406.93
2023-11-02;14.92;PP BRANCO;44.76;0.31;58.44
2023-11-02;36.81;chumbo;374.73;0.41;526.5
2023-11-02;26.13;alto impacto;35.28;0.42;50.02
2023-11-02;45.85;cobre;2647.84;0.33;3519.13
2023-11-02;48.26;PP COLORIDO;99.9;0.42;141.92
2023-11-02;18.39;arquivo;20.41;0.45;29.58
2023-11-02;0.66;PP CRISTAL;2.63;0.38;3.64
2023-11-03;28.2;bloco;299.77;0.34;401.61
2023-11-03;21.81;PP BRANCO;64.34;0.35;86.58
2023-11-03;42.17;alto impacto;54.82;0.44;78.8
2023-11-03;48.06;vidro;65.36;0.4;91.73
2023-11-03;24.63;placa eletronica;1292.58;0.31;1693.08
2023-11-03;35.31;PET PEAD;122.17;0.44;175.72
2023-11-03;21.14;aço;158.55;0.36;215.12
2023-11-03;32.15;placa eletronica;1695.27;0.31;2228.62
2023-11-03;18.61;papelão;20.47;0.42;29.06
2023-11-03;27.54;PET PEAD;95.29;0.42;134.87
2023-11-03;26.29;bloco;289.19;0.38;397.78
2023-11-03;10.98;PP CRISTAL;41.39;0.4;57.85
2023-11-03;4.19;papelão;4.57;0.33;6.06
2023-11-03;38.75;vidro;52.31;0.35;70.45
2023-11-03;14.44;bateria;96.46;0.4;134.77
2023-11-03;42.82;chumbo;425.2;0.41;598.06
2023-11-03;23.97;chumbo;233.71;0.37;319.98
2023-11-03;5.58;óleo;15.57;0.4;21.87
2023-11-03;19.18;PP CRISTAL;73.46;0.41;103.66
2023-11-03;43.49;PP CRISTAL;173.53;0.42;246.57
2023-11-03;40.52;PP PRETO;68.88;0.31;90.14
2023-11-03;30.92;cobre;1907.45;0.33;2540.16
2023-11-03;9.04;PP CRISTAL;35.53;0.38;49.07
2023-11-03;28.23;PP BRANCO;86.38;0.44;124.39
2023-11-03;21.17;cobre;1294.55;0.31;1689.42
2023-11-04;27.18;PP CRISTAL;109.81;0.43;157.2
2023-11-04;37.21;placa eletronica;2046.55;0.4;2857.27
2023-11-04;0.63;chumbo;6.26;0.4;8.74
2023-11-04;39.63;PP COLORIDO;80.05;0.45;115.7
2023-11-04;24.02;PVC vidro;2615.54;0.39;3644.47
2023-11-04;37.97;PP CRISTAL;145.05;0.36;196.67
2023-11-04;41.99;PET PEAD;140.67;0.43;200.54
2023-11-04;0.37;PVC vidro;41.34;0.37;56.55
2023-11-04;29.36;placa eletronica;1589.55;0.32;2100.02
2023-11-04;10.17;PET PEAD;33.66;0.42;47.75
2023-11-04;14.36;bateria;96.07;0.35;130.16
2023-11-04;28.8;chumbo;281.95;0.34;377.05
2023-11-04;48.73;PP COLORIDO;97.95;0.4;136.76
2023-11-04;35.42;aço;263.52;0.45;381.19
2023-11-04;6.29;alto impacto;8.49;0.35;11.45
2023-11-04;12.48;cobre;770.64;0.42;1093.18
2023-11-05;42.04;latinha;487.66;0.43;697.4
2023-11-05;21.58;cobre;1294.15;0.41;1829.8
2023-11-05;31.8;PP PRETO;54.7;0.32;72.42
2023-11-06;37.1;vidro;49.71;0.38;68.82
2023-11-06;40.31;PET PEAD;140.28;0.41;197.77
2023-11-06;31.24;aço;220.87;0.43;314.93
2023-11-06;11.64;PP COLORIDO;22.7;0.33;30.3
2023-11-07;26.94;PP COLORIDO;53.07;0.36;71.93
2023-11-07;37.11;bateria;244.18;0.33;323.91
2023-11-07;2.76;ferro;4.36;0.31;5.69
2023-11-07;41.57;ferro;65.26;0.32;85.85
2023-11-07;14.54;latinha;161.83;0.39;225.19
2023-11-07;15.39;cobre;928.02;0.42;1318.26
2023-11-07;25.62;aluminio;241.85;0.38;334.9
2023-11-07;35.01;PP BRANCO;103.63;0.39;143.69
2023-11-07;35.24;PP CRISTAL;137.44;0.36;186.8
2023-11-07;18.22;papelão;19.68;0.34;26.39
2023-11-07;10.83;aluminio;98.66;0.36;133.75
2023-11-07;49.02;papelão;50.98;0.31;66.53
2023-11-07;11.52;placa eletronica;639.01;0.31;836.05
2023-11-07;33.95;chumbo;355.12;0.42;505.75
2023-11-07;15.89;bateria;103.44;0.33;137.45
2023-11-07;39.92;aço;288.62;0.31;378.04
2023-11-07;29.7;ferro;49.3;0.35;66.72
2023-11-07;37.78;alto impacto;49.87;0.45;72.29
2023-11-07;26.31;latinha;304.41;0.43;435.69
2023-11-07;44.62;vidro;60.68;0.44;87.3
2023-11-07;14.44;bloco;148.73;0.44;214.2
2023-11-07;1.55;placa eletronica;80.66;0.41;113.44
2023-11-07;22.06;papelão;23.6;0.33;31.29
2023-11-07;17.5;cobre;1062.77;0.31;1390.57
2023-11-07;33.0;placa eletronica;1716.0;0.39;2378.88
2023-11-08;10.54;ferro;17.39;0.4;24.29
2023-11-08;15.15;chumbo;155.89;0.34;208.56
2023-11-08;26.79;papelão;28.93;0.37;39.68
2023-11-09;21.72;PET PEAD;70.81;0.3;92.31
2023-11-09;45.28;ferro;74.71;0.38;103.31
2023-11-09;37.5;bateria;259.5;0.31;338.92
2023-11-09;30.56;PET PEAD;105.74;0.33;140.47
2023-11-09;37.17;óleo;100.36;0.43;143.34
2023-11-09;17.9;aço;132.82;0.32;175.82
2023-11-09;7.39;aluminio;70.28;0.31;91.74
2023-11-09;18.08;bloco;188.94;0.44;271.32
2023-11-09;8.35;PP PRETO;14.53;0.39;20.27
2023-11-09;21.22;ferro;33.74;0.4;47.28
2023-11-09;3.72;PVC vidro;410.06;0.35;551.74
2023-11-09;33.27;vidro;45.25;0.37;62.1
2023-11-09;16.11;bloco;174.15;0.38;240.78
2023-11-09;40.49;bloco;425.55;0.44;610.89
2023-11-10;40.99;latinha;468.93;0.43;671.08
2023-11-10;17.63;placa eletronica;959.78;0.32;1262.18
2023-11-10;11.1;placa eletronica;605.5;0.31;794.35
2023-11-10;43.66;aço;309.55;0.35;419.13
2023-11-10;28.01;alto impacto;38.93;0.44;56.24
2023-11-10;41.18;arquivo;44.47;0.38;61.3
2023-11-10;10.15;chumbo;99.47;0.31;130.01
2023-11-10;6.32;bloco;65.29;0.33;87.13
2023-11-10;25.35;alto impacto;34.98;0.34;46.85
2023-11-10;37.74;vidro;52.46;0.44;75.37
2023-11-10;37.43;papelão;40.05;0.4;56.13
2023-11-10;1.88;arquivo;2.03;0.44;2.92
2023-11-10;33.55;arquivo;37.58;0.41;52.94
2023-11-10;20.5;PP BRANCO;63.14;0.37;86.28
2023-11-10;12.83;placa eletronica;688.59;0.43;984.07
2023-11-10;48.92;PET PEAD;164.37;0.45;237.96
2023-11-10;19.68;ferro;32.28;0.41;45.51
2023-11-10;43.15;PP CRISTAL;170.87;0.33;227.54
2023-11-10;39.94;aço;299.95;0.41;423.79
2023-11-10;35.86;chumbo;371.51;0.41;524.63
2023-11-10;7.3;chumbo;75.92;0.36;102.94
2023-11-10;3.17;bateria;22.0;0.37;30.07
2023-11-10;23.9;papelão;25.09;0.32;33.01
2023-11-10;7.52;ferro;12.48;0.34;16.69
2023-11-10;4.77;óleo;12.64;0.31;16.54
2023-11-10;46.62;latinha;514.68;0.43;736.03
2023-11-10;0.95;óleo;2.63;0.4;3.69
2023-11-11;46.31;chumbo;452.91;0.39;627.57
2023-11-11;8.31;bloco;87.17;0.4;121.81
2023-11-11;2.48;ferro;4.09;0.35;5.5
2023-11-11;30.93;PP PRETO;52.58;0.33;70.17
2023-11-11;42.61;ferro;70.31;0.45;101.73
2023-11-12;45.24;bloco;493.12;0.33;655.7
2023-11-12;18.21;ferro;28.77;0.41;40.47
2023-11-13;37.43;chumbo;381.41;0.35;516.35
2023-11-13;45.24;aluminio;416.66;0.32;548.14
2023-11-13;0.95;óleo;2.64;0.34;3.53
2023-11-13;2.11;óleo;5.89;0.33;7.84
2023-11-14;1.47;ferro;2.37;0.39;3.3
2023-11-14;23.57;latinha;276.48;0.36;374.94
2023-11-14;26.93;aço;190.93;0.33;253.41
2023-11-14;30.81;bloco;332.75;0.32;439.69
2023-11-14;29.97;PVC vidro;3344.35;0.44;4805.22
2023-11-14;12.83;bateria;89.55;0.38;123.77
2023-11-14;10.43;placa eletronica;558.84;0.39;777.61
2023-11-14;46.82;PP CRISTAL;184.47;0.32;243.05
2023-11-14;23.46;papelão;25.34;0.4;35.5
2023-11-14;18.39;aço;130.57;0.32;172.03
2023-11-14;20.06;bateria;136.61;0.4;191.62
2023-11-14;15.48;PET PEAD;53.41;0.33;71.18
2023-11-14;38.16;alto impacto;51.52;0.35;69.49
2023-11-14;34.3;arquivo;37.04;0.41;52.37
2023-11-14;43.38;óleo;113.22;0.42;160.59
2023-11-14;34.5;PP COLORIDO;68.66;0.35;92.38
2023-11-14;21.58;óleo;58.48;0.39;81.35
2023-11-14;25.85;PVC vidro;2767.5;0.42;3939.93
2023-11-14;49.29;PP CRISTAL;185.82;0.35;251.02
2023-11-15;40.03;bloco;428.72;0.3;558.7
2023-11-15;41.8;latinha;484.04;0.35;653.06
2023-11-15;32.38;PET PEAD;105.24;0.4;147.79
2023-11-15;26.73;aluminio;245.11;0.39;341.31
2023-11-16;21.86;alto impacto;29.95;0.34;40.18
2023-11-16;36.74;cobre;2243.34;0.4;3149.67
2023-11-16;27.38;PP CRISTAL;106.78;0.43;152.76
2023-11-16;3.53;ferro;5.61;0.31;7.32
2023-11-16;41.51;PP BRANCO;124.11;0.32;164.38
2023-11-16;15.1;papelão;16.31;0.42;23.17
2023-11-16;17.67;PP CRISTAL;67.68;0.44;97.22
2023-11-16;0.87;PP COLORIDO;1.76;0.39;2.44
2023-11-16;12.75;PVC vidro;1334.8;0.38;1841.58
2023-11-16;46.18;arquivo;51.26;0.36;69.76
2023-11-16;38.68;bloco;415.81;0.43;594.51
2023-11-16;8.02;cobre;462.43;0.41;651.25
2023-11-16;6.14;papelão;6.82;0.45;9.87
2023-11-16;46.2;alto impacto;63.76;0.32;83.92
2023-11-16;12.22;PVC vidro;1348.97;0.35;1816.63
2023-11-16;10.66;aço;76.11;0.38;105.14
2023-11-16;21.81;PVC vidro;2316.0;0.45;3350.27
2023-11-17;4.73;PVC vidro;503.04;0.34;672.86
2023-11-17;39.3;bateria;257.41;0.41;362.92
2023-11-17;46.4;cobre;2765.9;0.37;3800.98
2023-11-17;45.1;PP BRANCO;140.71;0.42;199.97
2023-11-17;8.97;ferro;14.35;0.4;20.02
2023-11-17;30.52;bateria;202.04;0.45;292.66
2023-11-17;21.24;aluminio;197.53;0.33;262.23
2023-11-17;31.58;PVC vidro;3484.85;0.39;4851.41
2023-11-17;14.98;PP PRETO;26.21;0.42;37.24
2023-11-17;23.27;vidro;32.11;0.41;45.36
2023-11-17;12.03;ferro;20.21;0.43;28.84
2023-11-17;40.23;arquivo;43.05;0.31;56.22
2023-11-17;11.78;aço;87.29;0.38;120.67
