ID da Compra;Data da Compra;Nome do Material;Quantidade (kg);Preço por kg (R$)
17372;11/02/2024;chumbo;27,65;R$ 9,85
17373;11/02/2024;PP BRANCO;35,56;R$ 2,96
17374;11/02/2024;alto impacto;15,34;R$ 1,37
17375;12/02/2024;vidro;24,57;R$ 1,38
17376;12/02/2024;PP CRISTAL;25,32;R$ 4,02
17377;12/02/2024;PP COLORIDO;44,51;R$ 2,02
17378;12/02/2024;PP BRANCO;36,38;R$ 3,05
17379;12/02/2024;ferro;45,83;R$ 1,58
17380;12/02/2024;vidro;31,92;R$ 1,37
17381;12/02/2024;PVC vidro;27,46;R$ 104,11
17382;12/02/2024;vidro;27,69;R$ 1,32
17383;12/02/2024;vidro;15,17;R$ 1,30
17384;12/02/2024;arquivo;42,44;R$ 1,06
17385;12/02/2024;PET PEAD;34,53;R$ 3,41
17386;12/02/2024;PP CRISTAL;33,11;R$ 3,94
17387;12/02/2024;aço;26,26;R$ 7,13
17388;12/02/2024;óleo;18,42;R$ 2,67
17389;12/02/2024;placa eletronica;7,26;R$ 53,73
17390;12/02/2024;bateria;41,21;R$ 6,61
17391;12/02/2024;arquivo;27,84;R$ 1,09
17392;12/02/2024;papelão;33,82;R$ 1,09
17393;12/02/2024;bateria;15,62;R$ 6,62
17394;12/02/2024;PP CRISTAL;9,02;R$ 3,95
17395;12/02/2024;PP COLORIDO;16,39;R$ 2,01
17396;12/02/2024;chumbo;39,67;R$ 9,93
17397;12/02/2024;PP COLORIDO;44,62;R$ 1,95
17398;13/02/2024;aluminio;27;R$ 9,77
17399;13/02/2024;PP BRANCO;13,07;R$ 3,08
17400;13/02/2024;cobre;16,78;R$ 58,72
17401;13/02/2024;PP COLORIDO;2,09;R$ 2,02
17402;13/02/2024;arquivo;44,51;R$ 1,07
17403;13/02/2024;arquivo;14,52;R$ 1,05
17404;13/02/2024;aluminio;19,78;R$ 9,57
17405;13/02/2024;arquivo;17,68;R$ 1,08
17406;13/02/2024;PET PEAD;31,79;R$ 3,47
17407;13/02/2024;PP PRETO;15,26;R$ 1,72
17408;13/02/2024;PP PRETO;32;R$ 1,78
17409;13/02/2024;bloco;24,13;R$ 10,88
17410;13/02/2024;bateria;26,37;R$ 6,56
17411;13/02/2024;bateria;32,33;R$ 6,67
17412;13/02/2024;PVC vidro;40,19;R$ 109,42
17413;13/02/2024;PVC vidro;43,9;R$ 109,73
17414;13/02/2024;aluminio;6,03;R$ 9,16
17415;13/02/2024;latinha;24,4;R$ 11,18
17416;13/02/2024;cobre;5,22;R$ 60,34
17417;13/02/2024;PP BRANCO;37,91;R$ 3,00
17418;13/02/2024;PP PRETO;45,65;R$ 1,72
17419;13/02/2024;papelão;1,01;R$ 1,09
17420;13/02/2024;latinha;46,92;R$ 10,94
17421;13/02/2024;aluminio;48,55;R$ 9,37
17422;13/02/2024;PVC vidro;41,8;R$ 109,20
17423;13/02/2024;aluminio;27,41;R$ 9,53
17424;13/02/2024;PET PEAD;47,75;R$ 3,30
17425;14/02/2024;chumbo;10,29;R$ 10,35
17426;14/02/2024;PP CRISTAL;26,16;R$ 3,77
17427;14/02/2024;PP CRISTAL;18,38;R$ 3,78
17428;14/02/2024;aluminio;45,45;R$ 9,28
17429;14/02/2024;papelão;35,65;R$ 1,05
17430;14/02/2024;PP COLORIDO;43,56;R$ 2,08
17431;14/02/2024;ferro;32,52;R$ 1,67
17432;14/02/2024;PET PEAD;2,89;R$ 3,35
17433;14/02/2024;aluminio;2,6;R$ 9,40
17434;14/02/2024;PVC vidro;32,64;R$ 109,26
17435;14/02/2024;ferro;25,66;R$ 1,65
17436;14/02/2024;PVC vidro;5,71;R$ 106,43
17437;14/02/2024;arquivo;19,54;R$ 1,08
17438;14/02/2024;latinha;15,06;R$ 11,09
17439;14/02/2024;óleo;8,34;R$ 2,67
17440;14/02/2024;aço;32,17;R$ 7,54
17441;14/02/2024;chumbo;23,97;R$ 10,14
17442;14/02/2024;aluminio;32,13;R$ 9,78
17443;14/02/2024;arquivo;6,72;R$ 1,04
17444;14/02/2024;latinha;13,82;R$ 11,46
17445;14/02/2024;aço;27,32;R$ 7,54
17446;15/02/2024;latinha;49,25;R$ 11,61
17447;15/02/2024;aço;9,38;R$ 7,30
17448;15/02/2024;placa eletronica;2,28;R$ 53,61
17449;15/02/2024;aço;23,13;R$ 7,02
17450;15/02/2024;latinha;3,36;R$ 11,32
17451;15/02/2024;óleo;43,47;R$ 2,69
17452;15/02/2024;latinha;40,41;R$ 11,45
17453;15/02/2024;aluminio;26,88;R$ 9,73
17454;15/02/2024;aço;14,4;R$ 7,14
17455;15/02/2024;PP COLORIDO;24,39;R$ 2,01
17456;15/02/2024;PVC vidro;8,17;R$ 105,25
17457;15/02/2024;vidro;13,54;R$ 1,36
17458;15/02/2024;latinha;23,6;R$ 11,02
17459;15/02/2024;PP CRISTAL;8,26;R$ 3,98
17460;15/02/2024;bateria;28,86;R$ 6,89
17461;15/02/2024;PP COLORIDO;16,7;R$ 2,04
17462;15/02/2024;óleo;21,34;R$ 2,73
17463;15/02/2024;aluminio;47,12;R$ 9,68
17464;15/02/2024;papelão;42,86;R$ 1,05
17465;15/02/2024;alto impacto;11,04;R$ 1,36
17466;15/02/2024;aço;21,59;R$ 7,33
17467;15/02/2024;óleo;28,4;R$ 2,63
17468;15/02/2024;PP CRISTAL;11,54;R$ 4,04
17469;16/02/2024;PP PRETO;23,14;R$ 1,75
17470;16/02/2024;PP CRISTAL;38,65;R$ 4,02
17471;16/02/2024;arquivo;27,14;R$ 1,05
17472;16/02/2024;óleo;28,18;R$ 2,69
17473;16/02/2024;PP BRANCO;32,66;R$ 3,05
17474;16/02/2024;bateria;12,71;R$ 6,81
17475;16/02/2024;arquivo;4,27;R$ 1,07
17476;16/02/2024;vidro;48,29;R$ 1,31
17477;16/02/2024;PP PRETO;3,17;R$ 1,81
17478;16/02/2024;PP CRISTAL;17,59;R$ 3,85
17479;16/02/2024;papelão;18,14;R$ 1,04
17480;16/02/2024;vidro;45,16;R$ 1,35
17481;16/02/2024;alto impacto;3,54;R$ 1,35
17482;16/02/2024;aço;16,36;R$ 7,42
17483;16/02/2024;latinha;10,7;R$ 11,09
17484;16/02/2024;bateria;29,35;R$ 6,88
17485;16/02/2024;papelão;17,44;R$ 1,06
17486;16/02/2024;aço;9,81;R$ 7,39
17487;16/02/2024;PP CRISTAL;41,5;R$ 3,96
17488;17/02/2024;PP CRISTAL;32,63;R$ 4,01
17489;17/02/2024;bloco;4,22;R$ 10,89
17490;17/02/2024;PET PEAD;4,55;R$ 3,39
17491;17/02/2024;placa eletronica;19,95;R$ 55,86
17492;17/02/2024;chumbo;24,48;R$ 10,15
17493;17/02/2024;latinha;15,9;R$ 11,02
17494;17/02/2024;cobre;22,25;R$ 58,86
17495;17/02/2024;PP BRANCO;21,39;R$ 3,10
17496;17/02/2024;aluminio;5,49;R$ 9,57
17497;17/02/2024;PVC vidro;0,42;R$ 108,84
17498;17/02/2024;placa eletronica;24,47;R$ 52,42
17499;17/02/2024;PP BRANCO;7,64;R$ 2,99
17500;17/02/2024;PET PEAD;7,54;R$ 3,33
17501;17/02/2024;PET PEAD;49,67;R$ 3,37
17502;18/02/2024;óleo;21,27;R$ 2,68
17503;18/02/2024;arquivo;42,71;R$ 1,10
17504;18/02/2024;PP BRANCO;1,81;R$ 2,97
17505;18/02/2024;PET PEAD;32,18;R$ 3,31
17506;18/02/2024;placa eletronica;6,38;R$ 54,74
17507;18/02/2024;ferro;1,53;R$ 1,62
17508;18/02/2024;PET PEAD;42,4;R$ 3,46
17509;18/02/2024;bloco;49,92;R$ 10,41
17510;18/02/2024;placa eletronica;41,36;R$ 53,70
17511;18/02/2024;cobre;27,8;R$ 57,86
17512;18/02/2024;PP BRANCO;49,77;R$ 2,94
17513;18/02/2024;bateria;0,84;R$ 6,91
17514;18/02/2024;PP CRISTAL;12,21;R$ 3,86
17515;19/02/2024;PVC vidro;28,06;R$ 104,33
17516;19/02/2024;latinha;44,95;R$ 11,60
17517;20/02/2024;PP CRISTAL;23,18;R$ 4,05
17518;20/02/2024;bateria;49,15;R$ 6,90
17519;20/02/2024;PET PEAD;21,42;R$ 3,26
17520;20/02/2024;cobre;38,89;R$ 59,08
17521;20/02/2024;vidro;15,29;R$ 1,39
17522;20/02/2024;PP COLORIDO;16,46;R$ 2,01
17523;20/02/2024;papelão;21,24;R$ 1,10
17524;20/02/2024;papelão;47,32;R$ 1,04
17525;20/02/2024;chumbo;36,8;R$ 10,30
17526;20/02/2024;PP PRETO;43,35;R$ 1,77
17527;20/02/2024;chumbo;4,06;R$ 10,43
17528;20/02/2024;cobre;23,59;R$ 60,08
17529;20/02/2024;PP COLORIDO;12,22;R$ 2,08
17530;20/02/2024;óleo;37,44;R$ 2,67
17531;20/02/2024;arquivo;47,68;R$ 1,09
17532;20/02/2024;PET PEAD;12,98;R$ 3,25
17533;20/02/2024;PP PRETO;31,2;R$ 1,72
17534;20/02/2024;PVC vidro;5,44;R$ 107,03
17535;21/02/2024;bateria;9,95;R$ 6,92
17536;22/02/2024;vidro;19,68;R$ 1,31
17537;22/02/2024;PVC vidro;26,12;R$ 104,22
17538;22/02/2024;PP COLORIDO;6,09;R$ 2,02
17539;22/02/2024;ferro;19,18;R$ 1,56
17540;22/02/2024;bloco;42,59;R$ 10,31
17541;22/02/2024;vidro;22,03;R$ 1,36
17542;22/02/2024;aluminio;43,46;R$ 9,69
17543;22/02/2024;cobre;28;R$ 59,84
17544;22/02/2024;aluminio;39,81;R$ 9,19
17545;22/02/2024;placa eletronica;27,15;R$ 53,44
17546;22/02/2024;cobre;9,74;R$ 60,85
17547;22/02/2024;PP CRISTAL;5,41;R$ 3,96
17548;22/02/2024;PVC vidro;37,23;R$ 110,34
17549;22/02/2024;aluminio;23,94;R$ 9,65
17550;22/02/2024;papelão;7,43;R$ 1,08
17551;22/02/2024;óleo;30,64;R$ 2,61
17552;22/02/2024;latinha;41,24;R$ 11,09
17553;22/02/2024;PVC vidro;33,36;R$ 110,88
17554;22/02/2024;PP PRETO;5,69;R$ 1,80
17555;22/02/2024;latinha;28,23;R$ 11,45
17556;22/02/2024;chumbo;12,56;R$ 9,84
17557;22/02/2024;bateria;4,05;R$ 6,70
17558;22/02/2024;aço;31,32;R$ 7,37
17559;22/02/2024;PP PRETO;7,68;R$ 1,76
17560;22/02/2024;PP CRISTAL;14,17;R$ 3,78
17561;22/02/2024;óleo;36,19;R$ 2,73
17562;22/02/2024;aluminio;41,57;R$ 9,27
17563;22/02/2024;chumbo;8,77;R$ 9,85
17564;23/02/2024;papelão;18,29;R$ 1,06
17565;23/02/2024;vidro;13,16;R$ 1,34
17566;23/02/2024;PP BRANCO;0,87;R$ 3,01
17567;23/02/2024;bloco;38,03;R$ 10,76
17568;23/02/2024;cobre;32,31;R$ 59,29
17569;23/02/2024;latinha;40,9;R$ 11,00
17570;23/02/2024;PP PRETO;20,81;R$ 1,72
17571;23/02/2024;cobre;34,06;R$ 59,29
17572;23/02/2024;PP BRANCO;23,48;R$ 2,93
17573;23/02/2024;óleo;20,03;R$ 2,63
17574;23/02/2024;PVC vidro;32,26;R$ 104,15
17575;23/02/2024;aço;41,32;R$ 7,49
17576;23/02/2024;PP CRISTAL;1,79;R$ 3,93
17577;23/02/2024;latinha;35,19;R$ 11,16
17578;23/02/2024;PET PEAD;27,05;R$ 3,45
17579;23/02/2024;bloco;22,35;R$ 10,81
17580;23/02/2024;óleo;9,12;R$ 2,73
17581;23/02/2024;aço;41,13;R$ 7,27
17582;23/02/2024;ferro;15,9;R$ 1,63
17583;23/02/2024;arquivo;12,16;R$ 1,09
17584;24/02/2024;papelão;14,89;R$ 1,04
17585;24/02/2024;aço;29,46;R$ 7,16
17586;24/02/2024;bateria;12,45;R$ 6,93
17587;24/02/2024;chumbo;40,63;R$ 10,40
17588;24/02/2024;chumbo;43,62;R$ 9,80
17589;24/02/2024;papelão;36,48;R$ 1,05
17590;24/02/2024;PP PRETO;18,9;R$ 1,71
17591;24/02/2024;bloco;33,25;R$ 10,86
17592;24/02/2024;PP PRETO;16,36;R$ 1,80
17593;24/02/2024;alto impacto;21,69;R$ 1,39
17594;24/02/2024;chumbo;48,72;R$ 10,22
17595;24/02/2024;placa eletronica;30,91;R$ 54,94
17596;24/02/2024;PP CRISTAL;29,57;R$ 3,92
17597;24/02/2024;latinha;38;R$ 11,05
17598;24/02/2024;PP CRISTAL;4,55;R$ 3,86
17599;24/02/2024;papelão;13,83;R$ 1,05
17600;24/02/2024;PP PRETO;12,57;R$ 1,79
17601;24/02/2024;PET PEAD;49,95;R$ 3,35
17602;24/02/2024;alto impacto;44,5;R$ 1,38
17603;24/02/2024;latinha;46,54;R$ 11,18
17604;24/02/2024;latinha;5,43;R$ 11,36
17605;24/02/2024;PP BRANCO;44,01;R$ 2,94
17606;24/02/2024;aluminio;45,02;R$ 9,15
17607;24/02/2024;papelão;23,97;R$ 1,08
17608;24/02/2024;arquivo;15,93;R$ 1,07
17609;24/02/2024;PET PEAD;47,44;R$ 3,47
17610;24/02/2024;PP BRANCO;46,83;R$ 3,00
17611;24/02/2024;chumbo;35,78;R$ 10,24
17612;25/02/2024;bloco;14,1;R$ 10,91
17613;25/02/2024;PP PRETO;29,06;R$ 1,75
17614;25/02/2024;PVC vidro;24,35;R$ 105,55
17615;25/02/2024;bateria;48,84;R$ 6,85
17616;25/02/2024;arquivo;15,1;R$ 1,09
17617;25/02/2024;bloco;14,04;R$ 10,53
17618;26/02/2024;bloco;8,13;R$ 10,55
17619;26/02/2024;arquivo;20,58;R$ 1,06
17620;27/02/2024;PVC vidro;20,03;R$ 106,62
17621;27/02/2024;PP CRISTAL;26,32;R$ 3,78
17622;27/02/2024;bateria;46,16;R$ 6,55
17623;28/02/2024;PP BRANCO;22,93;R$ 3,06
17624;28/02/2024;PP CRISTAL;34,54;R$ 3,87
17625;28/02/2024;PET PEAD;38,83;R$ 3,49
17626;28/02/2024;ferro;39,98;R$ 1,65
17627;28/02/2024;arquivo;32,38;R$ 1,07
17628;28/02/2024;papelão;39,53;R$ 1,07
17629;28/02/2024;aço;31,17;R$ 7,29
17630;28/02/2024;placa eletronica;19,17;R$ 55,89
17631;28/02/2024;PP PRETO;24,82;R$ 1,80
17632;28/02/2024;alto impacto;6,28;R$ 1,37
17633;28/02/2024;PET PEAD;14,43;R$ 3,26
17634;28/02/2024;bateria;48,18;R$ 6,84
17635;28/02/2024;chumbo;29,25;R$ 10,13
17636;28/02/2024;PP CRISTAL;23,23;R$ 3,81
17637;28/02/2024;aluminio;16,11;R$ 9,60
17638;28/02/2024;PP BRANCO;20,62;R$ 2,98
17639;28/02/2024;aço;32,18;R$ 7,30
17640;28/02/2024;alto impacto;13,77;R$ 1,38
17641;28/02/2024;ferro;15,25;R$ 1,65
17642;28/02/2024;arquivo;34,81;R$ 1,07
17643;29/02/2024;arquivo;29,07;R$ 1,06
17644;29/02/2024;PP PRETO;28,48;R$ 1,82
17645;29/02/2024;placa eletronica;28,89;R$ 55,67
17646;01/03/2024;bloco;40,51;R$ 10,42
17647;01/03/2024;aço;46,65;R$ 7,45
17648;01/03/2024;vidro;25,2;R$ 1,32
17649;01/03/2024;PP BRANCO;16,65;R$ 2,93
17650;01/03/2024;aluminio;24,15;R$ 9,60
17651;01/03/2024;PVC vidro;40,89;R$ 105,11
17652;01/03/2024;PP PRETO;38,49;R$ 1,72
17653;01/03/2024;óleo;3,68;R$ 2,66
17654;01/03/2024;PP BRANCO;3,15;R$ 3,10
17655;01/03/2024;aço;41,49;R$ 7,56
17656;01/03/2024;PP COLORIDO;3,33;R$ 1,99
17657;01/03/2024;PP COLORIDO;8,45;R$ 2,04
17658;01/03/2024;PVC vidro;41,16;R$ 106,34
17659;01/03/2024;óleo;39,43;R$ 2,61
17660;01/03/2024;PP CRISTAL;29,58;R$ 4,02
17661;01/03/2024;vidro;10,22;R$ 1,36
17662;01/03/2024;PVC vidro;45,98;R$ 111,61
17663;01/03/2024;alto impacto;22,22;R$ 1,33
17664;01/03/2024;bloco;42,9;R$ 10,57
17665;01/03/2024;PP BRANCO;31,5;R$ 3,00
17666;02/03/2024;alto impacto;19,99;R$ 1,33
17667;02/03/2024;PET PEAD;9,42;R$ 3,47
17668;02/03/2024;PP PRETO;44,73;R$ 1,72
17669;02/03/2024;bloco;14,29;R$ 10,69
17670;02/03/2024;PP BRANCO;21,52;R$ 3,04
17671;02/03/2024;aluminio;16,22;R$ 9,45
17672;02/03/2024;PP COLORIDO;4,89;R$ 2,10
17673;02/03/2024;aluminio;13,29;R$ 9,56
17674;02/03/2024;PVC vidro;31,34;R$ 111,33
17675;02/03/2024;cobre;43,88;R$ 58,88
17676;02/03/2024;PP PRETO;21,46;R$ 1,81
17677;02/03/2024;alto impacto;24,65;R$ 1,37
17678;02/03/2024;vidro;8,06;R$ 1,38
17679;02/03/2024;bateria;2,85;R$ 6,85
17680;02/03/2024;óleo;32,58;R$ 2,73
17681;02/03/2024;papelão;33,07;R$ 1,11
17682;02/03/2024;papelão;23,31;R$ 1,09
17683;02/03/2024;alto impacto;5,89;R$ 1,31
17684;02/03/2024;aço;12,29;R$ 7,14
17685;02/03/2024;PET PEAD;35,29;R$ 3,37
17686;02/03/2024;chumbo;18,76;R$ 10,09
17687;02/03/2024;aluminio;45,19;R$ 9,76
17688;02/03/2024;aço;7,31;R$ 7,29
17689;03/03/2024;bloco;19,61;R$ 10,29
17690;03/03/2024;bateria;43,97;R$ 6,55
17691;03/03/2024;PP COLORIDO;6,07;R$ 2,04
17692;03/03/2024;bloco;49,79;R$ 10,67
17693;03/03/2024;vidro;8,71;R$ 1,34
17694;03/03/2024;óleo;18,23;R$ 2,72
17695;03/03/2024;cobre;41,34;R$ 61,00
17696;03/03/2024;bloco;45,98;R$ 10,62
17697;03/03/2024;chumbo;49,85;R$ 10,23
17698;03/03/2024;latinha;33,39;R$ 11,54
17699;03/03/2024;placa eletronica;39,85;R$ 54,75
17700;03/03/2024;chumbo;25,69;R$ 10,03
17701;03/03/2024;PP COLORIDO;18,95;R$ 2,00
17702;03/03/2024;ferro;6,22;R$ 1,63
17703;03/03/2024;chumbo;6,94;R$ 10,41
17704;04/03/2024;bateria;35,96;R$ 6,70
17705;04/03/2024;aço;31,14;R$ 7,39
17706;04/03/2024;bloco;12,69;R$ 10,49
17707;04/03/2024;alto impacto;17,2;R$ 1,35
17708;04/03/2024;papelão;14,39;R$ 1,06
17709;04/03/2024;arquivo;44;R$ 1,10
17710;04/03/2024;óleo;43,77;R$ 2,61
17711;04/03/2024;óleo;3,97;R$ 2,80
17712;04/03/2024;PET PEAD;39,64;R$ 3,46
17713;04/03/2024;placa eletronica;20,04;R$ 53,84
17714;04/03/2024;aço;18,28;R$ 7,06
17715;04/03/2024;chumbo;27,34;R$ 10,23
17716;04/03/2024;alto impacto;9,66;R$ 1,31
17717;04/03/2024;PP COLORIDO;43,61;R$ 1,96
17718;04/03/2024;bateria;10,98;R$ 6,59
17719;04/03/2024;PP COLORIDO;9,27;R$ 1,99
17720;04/03/2024;placa eletronica;31,53;R$ 54,83
17721;04/03/2024;chumbo;10,11;R$ 10,48
17722;04/03/2024;PVC vidro;33,38;R$ 109,59
17723;04/03/2024;PP CRISTAL;36,51;R$ 3,84
17724;04/03/2024;PP CRISTAL;23,03;R$ 3,84
17725;04/03/2024;PP COLORIDO;20,85;R$ 2,03
17726;04/03/2024;latinha;40,21;R$ 11,64
17727;04/03/2024;PP PRETO;22,92;R$ 1,75
17728;04/03/2024;placa eletronica;4;R$ 53,35
17729;04/03/2024;cobre;33,38;R$ 57,97
17730;04/03/2024;óleo;42,29;R$ 2,79
17731;05/03/2024;PP BRANCO;9,29;R$ 3,00
17732;05/03/2024;papelão;25,52;R$ 1,06
17733;05/03/2024;latinha;48,23;R$ 11,60
17734;05/03/2024;óleo;21,14;R$ 2,78
17735;05/03/2024;PP PRETO;23,06;R$ 1,72
17736;05/03/2024;óleo;4,3;R$ 2,65
17737;05/03/2024;óleo;7,26;R$ 2,72
17738;05/03/2024;PVC vidro;2,37;R$ 108,63
17739;05/03/2024;óleo;19,82;R$ 2,78
17740;05/03/2024;latinha;37,36;R$ 11,53
17741;05/03/2024;alto impacto;44,6;R$ 1,31
17742;05/03/2024;bloco;34,46;R$ 10,65
17743;05/03/2024;PET PEAD;33,43;R$ 3,28
17744;05/03/2024;vidro;10,04;R$ 1,37
17745;05/03/2024;PP COLORIDO;4,1;R$ 2,05
17746;05/03/2024;vidro;26,63;R$ 1,30
17747;05/03/2024;PET PEAD;0,77;R$ 3,25
17748;05/03/2024;bloco;6,24;R$ 10,74
17749;05/03/2024;PVC vidro;30,91;R$ 104,84
17750;05/03/2024;PVC vidro;0,23;R$ 107,28
17751;05/03/2024;PP CRISTAL;0,47;R$ 3,97
17752;05/03/2024;placa eletronica;11,86;R$ 53,18
17753;05/03/2024;PP CRISTAL;28,59;R$ 3,79
17754;05/03/2024;cobre;25,58;R$ 57,79
17755;05/03/2024;PP BRANCO;22,87;R$ 3,14
17756;05/03/2024;arquivo;34,02;R$ 1,08
17757;05/03/2024;PP BRANCO;43,22;R$ 3,11
17758;05/03/2024;chumbo;23,77;R$ 9,82
17759;06/03/2024;papelão;48,04;R$ 1,04
17760;06/03/2024;aluminio;19,04;R$ 9,27
17761;06/03/2024;chumbo;20,79;R$ 10,33
17762;06/03/2024;óleo;6,41;R$ 2,76
17763;06/03/2024;papelão;21,18;R$ 1,07
17764;06/03/2024;vidro;4,02;R$ 1,37
17765;06/03/2024;aluminio;20,42;R$ 9,55
17766;06/03/2024;cobre;42,12;R$ 59,57
17767;06/03/2024;vidro;3,69;R$ 1,30
17768;06/03/2024;placa eletronica;33,65;R$ 52,98
17769;06/03/2024;PVC vidro;17,52;R$ 107,46
17770;06/03/2024;bloco;34,18;R$ 10,72
17771;06/03/2024;cobre;14,48;R$ 59,27
17772;06/03/2024;bateria;44,74;R$ 6,61
17773;06/03/2024;bloco;19,77;R$ 10,52
17774;06/03/2024;PP CRISTAL;31,55;R$ 4,04
17775;06/03/2024;bateria;39,08;R$ 6,95
17776;06/03/2024;aço;46,58;R$ 7,06
17777;06/03/2024;PVC vidro;35,76;R$ 106,70
17778;06/03/2024;bloco;17,62;R$ 10,94
17779;06/03/2024;PVC vidro;25,32;R$ 107,77
17780;06/03/2024;alto impacto;32,36;R$ 1,39
17781;06/03/2024;ferro;9,57;R$ 1,68
17782;06/03/2024;cobre;45,74;R$ 60,77
17783;06/03/2024;PP CRISTAL;10,08;R$ 3,91
17784;07/03/2024;bloco;9,74;R$ 10,29
17785;07/03/2024;aço;37,13;R$ 7,49
17786;07/03/2024;bateria;41,55;R$ 6,84
17787;07/03/2024;PP BRANCO;3,5;R$ 3,09
17788;07/03/2024;aluminio;29,64;R$ 9,16
17789;07/03/2024;ferro;3,63;R$ 1,66
17790;07/03/2024;bateria;1,37;R$ 6,59
17791;07/03/2024;bateria;38,22;R$ 6,62
17792;07/03/2024;PET PEAD;10,94;R$ 3,27
17793;07/03/2024;PP COLORIDO;14,34;R$ 2,06
17794;07/03/2024;vidro;0,73;R$ 1,34
17795;07/03/2024;arquivo;9,15;R$ 1,07
17796;08/03/2024;PP COLORIDO;33,84;R$ 1,96
17797;08/03/2024;PET PEAD;30,63;R$ 3,30
17798;08/03/2024;arquivo;20,43;R$ 1,05
17799;08/03/2024;cobre;27,63;R$ 60,05
17800;08/03/2024;chumbo;23,55;R$ 10,39
17801;08/03/2024;chumbo;9,67;R$ 9,86
17802;08/03/2024;PP BRANCO;9,94;R$ 3,10
17803;08/03/2024;papelão;15,5;R$ 1,11
17804;08/03/2024;chumbo;30,57;R$ 10,27
17805;08/03/2024;latinha;8,49;R$ 11,48
17806;08/03/2024;cobre;30,08;R$ 60,30
17807;08/03/2024;alto impacto;41,78;R$ 1,39
17808;08/03/2024;PVC vidro;45,64;R$ 108,49
17809;08/03/2024;ferro;26,51;R$ 1,64
17810;08/03/2024;cobre;23,01;R$ 60,25
17811;08/03/2024;aluminio;42,37;R$ 9,17
17812;08/03/2024;bateria;8,1;R$ 6,64
17813;08/03/2024;PET PEAD;7,02;R$ 3,43
17814;08/03/2024;placa eletronica;41,56;R$ 52,16
17815;08/03/2024;ferro;49,24;R$ 1,57
17816;08/03/2024;aço;33,9;R$ 7,56
17817;08/03/2024;ferro;6,24;R$ 1,59
17818;08/03/2024;bloco;41,85;R$ 10,88
17819;08/03/2024;cobre;20,05;R$ 58,98
17820;08/03/2024;chumbo;31,65;R$ 10,49
17821;08/03/2024;cobre;44,55;R$ 59,45
17822;09/03/2024;papelão;20,31;R$ 1,09
17823;09/03/2024;ferro;3,68;R$ 1,58
17824;09/03/2024;bloco;12,4;R$ 10,98
17825;09/03/2024;papelão;44,57;R$ 1,07
17826;09/03/2024;arquivo;10,23;R$ 1,07
17827;09/03/2024;bateria;31,52;R$ 6,83
17828;09/03/2024;aço;25,76;R$ 7,15
17829;09/03/2024;bateria;5,12;R$ 6,54
17830;09/03/2024;PP PRETO;15,02;R$ 1,72
17831;09/03/2024;óleo;49,62;R$ 2,77
17832;09/03/2024;ferro;44,15;R$ 1,62
17833;09/03/2024;latinha;11,63;R$ 11,15
17834;09/03/2024;vidro;35,52;R$ 1,38
17835;09/03/2024;PP BRANCO;4,66;R$ 2,94
17836;09/03/2024;bateria;6,16;R$ 6,73
17837;09/03/2024;PP COLORIDO;25,58;R$ 2,06
17838;09/03/2024;vidro;25,11;R$ 1,35
17839;09/03/2024;aluminio;44,63;R$ 9,32
17840;09/03/2024;papelão;6,8;R$ 1,09
17841;09/03/2024;bateria;28,47;R$ 6,81
17842;09/03/2024;ferro;42,95;R$ 1,57
17843;09/03/2024;placa eletronica;14,23;R$ 52,21
17844;09/03/2024;vidro;45,07;R$ 1,37
17845;09/03/2024;ferro;2,8;R$ 1,64
17846;09/03/2024;ferro;1,47;R$ 1,57
17847;09/03/2024;alto impacto;7,77;R$ 1,32
17848;09/03/2024;PVC vidro;47,21;R$ 104,87
17849;10/03/2024;PP BRANCO;31,25;R$ 3,00
17850;10/03/2024;arquivo;7,53;R$ 1,12
17851;10/03/2024;chumbo;40,22;R$ 10,36
17852;10/03/2024;papelão;14,46;R$ 1,10
17853;10/03/2024;arquivo;5,25;R$ 1,05
17854;10/03/2024;bloco;33,56;R$ 11,04
17855;10/03/2024;arquivo;35,13;R$ 1,09
17856;10/03/2024;alto impacto;42,11;R$ 1,36
17857;10/03/2024;PP COLORIDO;44,34;R$ 2,05
17858;10/03/2024;aço;45,53;R$ 7,20
17859;10/03/2024;chumbo;47,75;R$ 10,21
17860;10/03/2024;papelão;39,91;R$ 1,05
17861;10/03/2024;PP PRETO;15,2;R$ 1,76
17862;10/03/2024;vidro;22,85;R$ 1,32
17863;10/03/2024;aço;22,95;R$ 7,08
17864;10/03/2024;PVC vidro;11,59;R$ 105,25
17865;10/03/2024;óleo;13,32;R$ 2,69
17866;10/03/2024;vidro;25,89;R$ 1,39
17867;10/03/2024;latinha;8,96;R$ 10,97
17868;10/03/2024;aço;26,59;R$ 7,36
17869;10/03/2024;alto impacto;36,7;R$ 1,32
17870;10/03/2024;arquivo;11,94;R$ 1,04
17871;10/03/2024;PET PEAD;14,49;R$ 3,49
17872;10/03/2024;chumbo;45,23;R$ 9,93
17873;10/03/2024;bloco;13,06;R$ 10,99
17874;10/03/2024;PP BRANCO;31,91;R$ 3,12
17875;11/03/2024;cobre;28,64;R$ 60,72
17876;11/03/2024;ferro;49,73;R$ 1,67
17877;11/03/2024;PVC vidro;35,95;R$ 106,66
17878;12/03/2024;placa eletronica;9,41;R$ 55,56
17879;12/03/2024;cobre;39,35;R$ 60,87
